book_id,work_id
27414447,47463587
27414448,46786755
27414453,47463592
27414459,47463598
27414460,47463599
27414464,47463602
27414472,47463608
27414477,47463611
27414478,47463612
27414479,47463613
27415403,47464413
27415451,43215991
27415789,47464815
27415964,47465051
27416130,47465199
27416136,47465203
27416207,46456827
27416358,47465416
27421170,47471146
27426098,47477502
27429404,47480919
2743031,2768709
27431021,47482804
27431978,47483799
27431983,47483802
27431987,45487391
2743541,25794770
27465906,57999387
27468652,47514404
274716,2669265
27478,28100
274948,266613
274973,266638
275000,1245366
27508688,47548187
27508739,47548241
27521,28139
275247,1085162
2752481,2410127
275313,266972
275320,266979
275325,218092
275332,2793389
275338,266997
275351,267010
275356,267015
275364,267023
275377,267036
275384,267043
2753901,2779601
2754093,2779795
275451,267110
275455,632627
275558,2219790
275583,267240
2756162,41220196
27579,28193
2758477,2784180
2759155,8482254
275985,267633
2760304,2786013
2761560,2787269
2763062,2788772
276553,268193
276554,2802493
276561,2260150
276575,268215
276576,268216
2766376,3186437
2766448,1904600
2768169,2793892
2769046,150316
276937,268570
276939,717482
276945,268578
2769554,6535117
2769649,2795373
2769723,2795447
2769817,2795541
2769831,2795555
2769833,2795557
2770067,2795791
2770168,2795892
27718,517524
277187,2410851
277188,535904
277189,2335829
27719,2506784
277190,1322254
277191,1603405
277192,1092293
277193,2210660
277212,1244343
2773591,651082
2774803,2800548
2776753,2802509
2776952,2802709
27774467,47750615
27774619,47750724
27779277,47756640
27781854,47758798
277857,269486
277858,269482
277900,1086856
277902,269526
277906,269530
27791901,47767955
27791902,47767956
278046,3043668
27806725,47786942
2781221,2806983
27812840,47792818
27812955,47792971
27813980,47794328
27817603,47798071
27817847,47798328
278204,895527
278222,269843
278234,2440567
278260,269880
278264,269883
278269,2087234
278275,11001
278276,269895
27828812,47809702
27828893,47809800
27833671,47815652
27833818,47815761
27833832,47815773
278435,270054
278546,270165
27858635,47847291
27863497,48673390
278722,1085580
27876147,2402163
27876461,46818785
27876704,1249788
27876753,47869512
27876762,47869519
27876828,47869577
27876864,47869601
278787,270401
27880,28476
27881290,47875463
27888612,45962198
2789263,2815030
27905565,47919918
27905566,47919919
2790942,3127712
27916086,47929256
2791898,2817669
279305,270912
2794457,2820230
279626,3124254
27969099,47972191
27969101,45320576
279692,3350842
2798159,2823948
27983507,47985611
2799692,2825484
280049,1209957
28007901,48015468
28008105,48015633
28008112,48015639
28008154,48015689
2800990,2826859
2801187,2827056
28016071,48026702
28016076,48026704
280240,271837
280242,2779577
280277,268824
2802994,50357872
280313,2766765
280317,271913
2803217,2829099
28053401,44937426
2805656,2831542
2805987,2831874
280870,272462
280896,272488
28092880,48095389
28110881,48119014
28110897,48119030
28111730,48120061
28114421,48123763
28114443,46669170
28114465,48123789
28114499,48123814
28114507,48123823
28114519,48123829
28114520,48123830
28114524,48123832
28114562,41249938
28114578,48123869
28114595,48123880
28118451,48129250
28118479,48129271
28118581,48129373
281220,272807
281223,272810
281235,1142982
281236,1889849
281238,1043332
281241,1823098
2813989,2953186
281485,273067
2815,6734
2815115,2841038
281530,134925
281593,273169
281610,273185
281615,273190
2816174,2999077
28168228,48182407
28169511,48183988
2817,6736
2817028,2842961
2818174,6264654
28183147,48204166
28186006,48207759
28186140,48207943
28186145,48207946
28186170,48207957
28186174,48207960
28186319,45757802
28186334,48208094
28186335,48208095
281894,273468
28190008,48213066
2819137,2113600
28193,2393579
28195,1567967
28196,2248029
28197,28777
28198,709056
28200,709055
28201,1663
282082,649853
282083,273637
28210996,48238921
2821541,2847634
28217011,48089991
28217757,48245368
28217808,48245426
28217813,48245429
28218944,48246816
28218950,48245426
2822781,2848876
28236322,48268280
282436,2984833
28245581,48280213
28250855,48287654
28250865,48287666
28250881,48287682
28250901,48287705
28250908,48287710
28250952,48287756
28250985,48287780
28251327,48288111
28251377,48288154
28251384,48288160
28256161,48294941
28256172,48294953
28256233,48295025
28256239,48295030
28256306,48295115
28256325,48295131
28256331,48295139
28256350,48295163
28256355,23852037
28256376,48295186
28256455,48295257
28256492,48295292
282568,274119
28258590,48298326
28259024,41456617
28259036,48298843
28259037,48298846
28259062,48298891
28259085,48297210
28259095,48298934
28259112,48297233
28259144,48298982
28260420,48300355
28260566,48300475
28260589,48300496
28260596,48300501
282613,281839
282631,1027510
282632,274183
282634,274185
28265512,48310061
28267015,48311801
28269196,48315362
28274845,48322332
28274858,48322343
28274867,48322350
282771,274320
282773,1824362
282775,274324
282779,274328
2829234,2855338
2829816,2855921
283019,274553
2830855,2677305
2831540,2857646
2832782,2858888
283300,441230
28330519,48372615
283359,1085096
28350,622236
28351,1579656
28358030,2113600
2836,2237401
28362008,48432407
28362071,48432561
28363891,48435627
28363945,47251727
28363946,48435690
28363950,48435694
28364156,48435941
28364297,48436077
2836571,2862677
283676,275202
283677,3080680
28371975,48451871
2839,2237401
284072,2938672
284089,275620
284092,2608959
284095,490505
284110,446566
2841699,2867812
2842572,2868685
28428590,48539085
284367,275884
28436714,45956901
28439241,48558339
28439554,48558644
28439616,48558372
28439813,42818672
28439845,48558971
28446325,48571532
284472,275985
28448245,48573974
28449045,48575044
28449252,46204385
28449260,48287780
2845,2237401
28450979,48577891
28450986,48577904
28450988,48577906
28450990,48577909
28450996,48577913
284512,276024
28458637,48593916
284598,276110
2846402,2872522
284652,276164
284659,276169
284663,276173
284665,276175
284666,276176
284723,276231
284727,276235
28473733,48612476
28473874,48612697
28476243,48617178
28477046,48618201
28477047,48618202
28478909,48620580
2848345,2874464
284897,276403
2849148,2875271
284939,760052
284946,2464345
2850058,2876182
28501489,48654569
28502764,48656107
28502766,48656110
2850311,3042469
28503852,48657235
28503853,48657235
28503858,48656141
2850394,2876519
28504442,48657851
28507895,48662472
2850799,2876932
28512515,48669385
285151,1359796
28515652,48673390
285219,276717
2852879,2879013
285336,825355
2854373,2880507
2854606,2880740
2854614,2880748
2854617,2880751
2855642,2881776
28560944,46857492
285659,2917560
285662,277150
285663,2395151
285672,277209
28567623,48727678
28567752,48727928
28567908,48728100
28568065,48728254
285687,2984919
285695,359311
285705,277193
285709,277197
285729,3220812
285732,2052451
285733,277221
285735,3012704
285738,2448334
285739,277306
285740,3302964
285744,2911618
285748,277236
285749,2253459
285750,2052461
285752,1086559
285755,277243
285756,2911645
285761,277320
285763,2052440
285764,2261538
285766,2448332
285767,277352
285768,3222245
285775,2052437
285776,567357
2857857,11076633
285786,2279557
285788,2052495
285791,2052444
285792,1086537
285797,1776373
285798,1013651
285822,3012716
285837,3010272
285844,3010304
28586748,48612697
28587650,48754874
28587974,48755215
28587982,48754845
28588002,48754858
28588003,48754858
28588025,48755244
28588028,48755247
28588031,48755251
28588033,48755253
28588040,48755259
28588053,46819230
28588054,48755266
28588095,42581617
28588099,48754874
28588172,48755343
28588173,48755345
28588346,48755550
28588350,48755239
28591,1586864
2859279,2885416
28592820,48761545
28592950,48761684
28593019,48761744
28593062,48761782
28593105,48761821
285943,1679789
28594336,48764160
2859449,2885587
28594983,48764160
28595028,41437187
28595064,48764874
28595082,1044256
28595925,45934396
286043,1103536
2860940,41930
2861040,41433707
286136,2079565
28615,742
2861515,2887655
28620390,48800319
28634912,48813310
28637453,18422489
28637454,48816003
28637455,45084358
28637457,48816006
28637460,48816008
2864426,2890567
28645651,48832476
28645670,48107115
28645673,48832492
28645676,48832494
28645701,48832509
28645717,48832520
28649915,48837495
2865008,2891150
2865734,2891879
2865813,2891959
286582,1912395
2865875,2892021
2865944,2330655
2865945,2892094
28665381,48854174
28665386,48854178
28665595,48854392
28665600,48854397
28665601,48854398
28665602,48854399
28665603,48854400
28686864,48881956
28686880,48882038
28686882,48882040
28686883,48882041
28686885,48882043
28686890,48882046
28686892,48882048
28686896,48882050
28686922,48882063
28686931,48882070
28686978,48881971
28687014,48882126
28687142,48882251
28687145,48882254
28687149,48882258
28687247,48882363
2868875,52944
286901,278345
28691874,48888644
28691900,48888678
28691903,48888682
28691925,48888698
28691943,48888713
28691944,42852865
28691962,48432561
28692023,48888787
28692029,48888794
28692032,48888797
28693716,48891404
28695418,48893193
28695422,48893197
28695473,48893243
28695553,48893318
28695840,48893563
2871397,2685281
2871817,2897972
2872613,44762010
287377,278809
287378,278810
2874727,2900890
28748,911606
287496,278928
2875454,2901617
2875456,2901619
28755374,48947088
28773072,48974677
28779732,48987657
2878637,1129150
28797122,49008525
2880324,2906533
2880444,2906653
2880594,2906805
2880624,2906835
28807752,49021453
28807785,49021488
2881389,2907604
28814780,49029890
28814781,49029890
28814802,49030826
28814845,49030873
28814927,49030928
28815476,45205239
28818242,49035552
28818245,49035556
28818272,49035582
28818276,49035586
28818278,49035588
28818282,49035592
28818300,49035609
28818327,49035638
28818354,49035667
28818366,49035680
28818704,49036102
28818713,49036109
28818766,49036152
28818768,49036154
28824330,49044630
28824475,49044822
2884758,2910986
2885038,1856834
2885358,2911593
2885556,2911791
2885604,631252
28857922,49087507
2885997,2912244
288600,50274980
2886232,1166960
28863276,49093860
28863341,49093906
28865,2180358
28869866,49102376
28869877,49102386
28869879,49102388
28869881,49102389
28869893,49102397
28873,29356
28875,29358
2887550,2913798
2888315,21420428
2889099,2915352
28894,29375
289026,2402163
2891303,2917558
2892106,2302776
28925231,49141034
2892611,2918867
2892833,2024779
2894127,47459674
2894697,2921010
28953044,49178043
28953419,49178496
28953509,49178615
28953811,49178919
28953937,49179027
28953953,49179044
28953960,49179050
28953965,49179055
28953966,49179056
28953974,49179063
28954058,49179132
28954062,49179136
28954096,49179160
28954098,49179162
28954101,49179164
28954119,49179179
28954122,49179180
28954131,49179188
28954134,49179190
28954169,49179208
28954173,49179210
28954177,49179214
28954183,42799863
28954192,49179218
28954197,49179220
28954216,49179226
28954227,49179229
2895575,2921967
2895608,3265026
28957063,49182779
28957170,49182887
28957292,49182999
28957375,49183076
28960157,49186876
28960179,49186894
2896157,2922549
28962955,49190486
28963662,49191289
28963877,49191543
28963887,49191554
28963889,49191556
28964168,49191920
2896443,41505457
28965128,49193183
28965129,49193184
2896652,2923057
2896661,2923066
28977,29451
289866,281235
289879,281246
289881,2829771
289940,281300
290131,1358908
2901773,2928911
29030,29503
290400,281741
290401,281742
290402,281743
290403,281744
290404,281745
290405,281746
290406,281747
290408,281749
290409,281750
290411,281752
290412,281753
290413,281754
290414,281755
290415,281756
290417,281758
290418,281759
290419,281760
290420,401893
290426,1890612
290427,281768
290428,281769
290429,281770
290430,281771
290432,281773
290433,281774
2904330,2931476
2904340,41800
290440,281781
290441,1940125
290442,281783
290443,281784
290444,281785
290445,281786
290446,281787
290447,281788
290455,281796
290456,281797
290457,281798
290458,281799
290459,281800
290460,281801
290461,281802
290462,281803
290463,281804
290474,281815
290475,281816
290476,281817
290477,281818
290479,281820
290480,281821
290481,281822
290482,281823
290490,281831
2904905,2932053
2904907,2932055
290493,281834
290495,281836
290496,3072158
290498,281839
290499,281840
290500,281841
290502,1363815
290503,2227698
290505,3072170
290506,281847
290507,281848
290508,2458356
290509,281850
290512,281853
290513,954763
290514,1811740
290515,281856
290516,2227762
29056315,49285776
2905808,2932958
29058875,49288411
29058876,49288412
29058881,49288417
29058898,49288427
29064279,43172257
29065122,49286020
29065944,49294765
29065945,45786894
29066412,49295260
29068867,49298146
29072399,1015554
29083,29554
29084,29555
29092951,48867496
29092965,49328487
29092967,49328489
29093197,1249788
29093304,49328763
2909655,2936820
2909656,2936821
290973,432327
29097606,49334482
290992,2958830
29101496,49339436
29101499,42818691
29101625,49339555
29102787,49340868
29102798,49340873
29102800,49340875
29102801,49340876
29102819,49340890
29102821,42818732
29102822,46532678
29102823,49340892
29102826,49340894
29102830,49340897
29102836,46116141
29102841,45761468
29102844,49340907
29102846,49340908
29102860,49340914
29102861,49340915
29102863,49340917
29102876,49340926
29102892,49340932
29102893,49340933
29102895,48322332
29102900,49340937
29102912,49340944
29102924,49340950
29102926,42852662
29102930,49340954
29102937,49340957
2911120,3042641
2911543,41930661
2911544,3228379
29124,1494484
291358,1416163
291359,1069947
291360,282679
291364,561807
291367,282686
291369,282688
291371,282690
291375,282694
291376,282695
291421,282739
291430,2669173
291431,2273306
291461,1103664
291462,1311719
291463,719376
291465,2487664
29150895,45835163
29152096,49403383
2916186,2943403
291768,1518539
291894,1969353
291961,283274
291966,1528085
2921082,2948317
2921083,2948317
292125,1567967
2921431,2948679
29214780,49448356
292186,283496
29221528,49457404
292250,2451299
2923343,2950664
29236560,49477921
29236595,49477956
29237318,49478871
292381,283679
292385,1286937
292391,283689
292399,283697
292410,283707
29241131,49484380
29241342,49484631
2925886,2071477
292654,2987303
292660,283954
292661,1099825
292701,1288567
2927626,2944560
29279220,49519853
29279221,49519854
29280247,49520790
2928384,19022004
29286,738062
29288,852774
29289,1752034
29290,974070
29291,103828
2929595,2957022
2929655,4639714
2930911,2958340
29313,29775
293191,1264660
293198,284486
2932411,2959858
29337291,55548884
29340342,49575232
2934112,2961560
293426,2305062
293487,3057587
2935807,2965195
29358489,49602143
293595,680304
293597,284885
2936121,2965512
29363224,49608646
29363357,49608771
29363377,49608792
29363381,49608796
2936607,2965998
29367333,49614973
293695,3017037
293698,284983
293869,285150
293872,285153
2938892,2968318
29394205,49647521
29394215,49647530
29403521,49656217
29403531,49656225
2941803,2971234
29429942,49694423
2943385,2972831
29434769,49701408
294362,285631
29439605,49707979
294417,285686
294418,285687
294419,285688
294420,817164
294437,285702
294439,285704
294442,1286367
29445199,49714195
29445205,49714202
29445208,45838069
29447719,49717477
29447823,49717640
2945032,2974478
294535,285797
294613,1221276
2946532,2975979
29467250,49743753
29467919,49744416
2946845,1111770
2946884,2976331
29476276,50460514
2947911,1264563
29491985,49776044
294939,286189
29496265,49782247
29496318,49782403
29501125,49788315
29501128,49788318
29501132,49788321
29501986,49789184
2950249,2979727
2950267,2979745
29506721,49795987
2951536,2981016
29520077,1044256
2953103,2982587
2953546,2983030
29537,29987
295371,286617
295419,1739185
295491,2141096
2955252,2984739
2955397,2984884
2955452,2984942
295619,286850
29563587,45125370
295662,6847686
295663,625157
295664,286893
295665,1922119
295801,1098801
295805,606397
295809,824543
295832,1142385
295834,581426
295866,287091
2959009,2988516
29595594,49931093
2960737,1139031
296125,1377688
296127,1990
2961865,2991375
2961895,2991406
296211,287415
2962345,1568685
2962639,2992151
296282,287484
29632243,49982320
29633655,49985004
29633705,49985050
29633854,49985192
29638065,49996713
29639463,49998502
29639593,49998655
29639773,49998886
29640274,45684334
2964197,10931
29653870,50016622
2965619,41398133
29657548,50540055
29662493,50028452
29662495,50028454
29662496,50028455
29662539,50028540
29662645,50028651
296680,1900417
296685,61494
2967349,505277
2968213,3165808
2968429,2159620
2968592,2998129
296887,2207890
2969237,2998774
296926,288078
297023,374189
2971152,1354531
2971552,3001791
297249,945340
297251,899428
2974057,3004376
29754357,50112881
29756824,50115661
2975870,2617009
297598,1210896
2976142,3006507
2976324,3006689
297671,1069597
297676,288816
297677,288817
2977194,3007559
297736,535520
29775347,50141386
29775375,50141414
297792,2146706
297891,807
29791092,50159139
297911,2250864
2979640,3010018
297982,289120
298022,289146
29807,30227
298070,289194
29811,30231
2981341,3011742
2981685,2419004
29822,30242
2982537,3012947
298495,289591
298498,289594
298523,289619
2985257,4639714
2986284,6464015
29866662,50235532
298667,3099079
298670,289765
298675,1653437
2986840,3017294
2986860,3017314
2986863,3897683
29873,30290
298730,2901348
29875410,50248268
29875411,50248268
29875412,50248269
29875415,50248272
29875419,46857594
29875422,50248277
29877903,50250485
2987831,778999
298790,289884
2988,6867
2988227,3018685
29890574,50264122
29893967,50269195
29902322,50276117
299069,290160
299071,290162
299085,290176
2991430,3021893
299339,290426
29934235,50321050
299344,290430
2993457,3023929
299353,290437
299358,290441
299360,3895
299384,41398086
29938979,50329635
29939780,50330331
29940755,50331392
2994160,3024633
29942156,50332865
299466,290540
29947,1371254
299559,290633
29957897,50350906
29957941,50350963
2996,3186437
299650,290724
2997866,2765786
299798,290872
2998,3186437
2998943,3029432
29991478,50394899
29993747,50399854
29996858,50403368
30002492,50406980
3000806,3031297
30008939,50417589
30011005,50419903
30011006,50419904
30014127,50422300
3002251,3032745
3002254,3032748
3002258,3032752
3002259,644500
3002264,3032758
3002269,3032763
3002285,3032779
3002299,3032793
3002301,3032795
3002311,3032805
3002320,3032814
3002325,3032819
3002346,3032840
3002400,3032894
3003,3186437
30037641,50441639
30037868,50441862
30037871,45074389
30037874,50441866
30037875,49584153
300380,291451
30038935,49470518
30039027,50443225
300394,291465
300395,291466
3003976,3034473
300398,291469
3004,25190466
300425,1055724
30051627,50460514
3006,3186437
3008,1313599
30080579,45838326
30083018,47830665
3009220,3039751
300946,1043197
30095473,46859873
300961,105086
30107585,50529897
301125,292191
301136,1410555
301141,1410555
30115845,50540280
30117,30518
30118,142009
301188,292253
301189,292254
30119,30518
3011964,3042497
3012,923151
30120,2501867
30121340,50548308
30122,41394
30123,6141076
301247,292312
30125,19157021
30128,3493211
30129,142009
30132,30530
30136,30530
3013815,3044356
3013928,3044469
30142141,50576266
30144490,50578136
30144656,50578291
301460,292524
301472,292536
30154652,50592654
30161660,50599290
30166601,50606076
301736,45331
3017558,63845
3017992,3048557
301898,2985196
30199433,50650496
30201160,50652462
30201162,50652467
30201334,50652787
30201495,50653030
30201506,50653041
30201511,50653045
30201514,50653047
30201531,50653060
30201539,50653064
3020156,1685291
3020180,3050747
30201884,50653460
302032,293096
30205595,50655850
30205995,50656180
30206048,50656224
30206049,50656225
30208471,47288454
30208804,50658517
30208809,50658522
30212392,50666530
30212403,50666540
30213121,50667230
3021316,3051885
302199,293263
302203,293267
30220406,48815970
30221246,50674850
30221337,50674942
30221338,50674943
302234,1181097
302237,293301
30227024,50686362
30227028,50686365
30227884,50687302
30227893,50687310
30227898,50081893
30227903,50687317
30227919,50687329
302321,396580
3023338,18323212
3023718,3054291
30250405,50718333
30254920,50725291
30254933,50725303
30254989,50725350
30255968,50727835
3026541,3057116
30267922,50743660
30268071,42752039
302684,293742
30268422,50744479
30268423,50744480
30268428,50744485
30268429,50744486
3027130,3057704
302722,293780
302761,1258731
30278707,50754358
30286939,50764316
302874,1684512
302896,293953
302938,293995
302949,2376121
30312547,50799344
30312668,50799449
30312685,50028651
30312747,50799503
30312782,50799521
30312797,50799530
303128,2543234
30312802,50799533
30312810,50799539
30312817,46116014
30312840,50799551
30312854,50799555
30312858,50799557
30312876,50799563
30312881,50799565
303136,288901
30313729,50800297
30317562,50807862
303183,294235
30320050,50810880
30320051,50810881
30330767,50826475
3033810,3064407
30338583,50837289
30340888,50840684
30341613,50842371
303434,2915243
303435,4699407
303454,1879
303455,1535598
303460,1878
303472,1880
30347616,50850617
3036252,3066874
30364127,50874368
30364128,50874369
30364136,50874380
30364153,50874398
30368957,50881373
30375419,50889769
30375421,50889772
30375425,50889774
30375754,50890185
303800,294835
3038077,3068701
3039015,1225592
303999,295033
304070,1826544
30408337,50935773
30422487,50948489
30422615,50948631
3045145,3075795
30453686,50971533
3047590,3078381
304845,3042469
304847,295863
304848,2473046
304853,1378887
304859,295875
304888,295904
304889,2708443
304895,894494
304917,4121
3049228,3080052
304923,295936
3049513,3080337
3049514,3080338
3049757,431494
304996,4121
3052914,3083808
30531524,51057131
30534500,51060993
30534504,51060995
3053663,1075923
305476,3580808
305521,296521
30555639,51102487
3056173,3087072
3056257,3087156
305631,296628
305637,296634
3056458,3087357
3056460,3087360
305662,296659
305666,383181
3057104,3088005
3058498,226428
3058775,3089677
305945,844158
3060118,3091023
306032,2225965
306076,297066
306107,377888
306119,297105
3061216,3092121
30613791,51146185
3062137,3260020
30652342,51196496
30652349,46927527
30652368,45595993
30652373,51196526
30652384,51196535
30653691,51198697
30653694,51198699
30653713,51198713
30653724,51198724
30653731,51198734
30653839,51198828
30653911,51198871
30653913,51198872
30653915,51198873
30653920,51198877
30653925,46786643
3066845,3097851
3067060,1738595
3067569,3098576
306808,2263710
30684816,51225544
3068583,3099593
30687869,51233654
30688020,51233800
30697,31040
307037,298011
307072,558603
3071614,3102634
307240,1356536
3073646,3104668
3073975,3104997
30754031,51302460
30758586,44165480
3076031,3107060
3076248,3107277
30764984,51321603
3077977,3241908
30780234,51368544
30780239,51368547
3078307,3109342
30812543,51400282
3081968,3113013
3082194,14213
308238,299195
3082451,3113496
3082973,3114018
30842391,51441757
308444,299400
30851255,51458866
3085142,3116207
3085182,3116247
308540,299495
3085789,3116858
308617,1096275
308630,2880113
30872,31204
3089910,261903
30900260,51530389
30940,31272
309480,973
3095038,3126181
309554,722651
30962057,51577232
3096859,3128006
30971640,51589424
30971648,51589429
30971733,51589475
30971736,51589477
30971758,51589496
30971760,51589498
30971778,51589508
309773,2988291
3097745,3128900
309780,657184
30983453,51606673
30991348,51617307
309954,300905
310039,300990
310042,300993
310043,300994
310070,300999
310094,301045
310133,4639714
31015093,51636913
31019568,51646544
31019617,51646654
31019828,51646881
31019833,51646886
310258,51286
310259,277308
310272,2069970
310326,301267
310449,493345
310453,301394
310456,301397
3105746,3136994
3107687,3138943
3108197,3139458
3110281,843214
3111957,3143235
311211,302140
311212,302141
31125552,51739336
3112657,3143939
3112733,3144015
3112847,3144129
31144995,51774684
31145010,51774695
31145018,51774703
31145029,51774711
31145031,51774713
31145032,51774714
31145040,51774720
31145049,51774727
31145060,51774735
31145066,51774738
31145078,51774743
31145080,51774745
31145086,51774750
31145094,51774759
31145098,51774761
31145111,51774769
31145118,51774773
31145119,51774774
31145128,51774778
31145131,51774782
31145142,51774790
31145180,51774818
3114608,3145894
3114666,959221
31146810,51776882
31146946,51777060
31146957,45581256
31147191,51777546
31147193,50269195
311479,1530651
31149288,51781007
31159205,51797129
31159611,51797941
31159617,51797948
31159620,51797951
31159626,51797955
31159629,45432791
31159631,51797956
3116247,3147566
31171561,51808948
311793,2230085
3118349,3149675
3119,6968
3119315,6843785
3120,2951411
312077,1019569
312079,302994
312080,824544
312081,752222
312083,452393
31213109,51867685
31213167,51867737
31213423,51867952
31213433,51867961
31213435,51867962
31213448,51867973
31213459,51867988
31213527,51868055
31213574,51868103
31213594,51868122
31213603,51868130
31213619,51868144
31213623,51868147
31213642,51868165
31213660,51868182
31213663,51868185
31213678,51868199
31213704,51868225
31215005,51870043
312183,303096
312189,303102
312190,725505
312197,303110
312199,303112
312200,303113
312231,1152
31226744,50557678
3124179,3155524
31242710,51896204
3124385,2948317
31246,31551
3124744,3252320
31247799,51904087
31247813,51904105
31247820,51904111
31247822,51904116
31247827,51904121
31247841,51904134
31252310,51909354
312542,2156072
31258103,51914246
31258127,51914292
31258137,51914299
31259052,51915196
3127635,3158997
31277777,51934154
3128709,3160110
3128710,3160111
31290569,51952705
31290574,51952709
31305478,51975580
31305487,51975588
31305496,51975596
31305539,51975634
31305548,51975643
31305551,51975646
31305583,51975680
313064,2912515
313066,303966
31311458,51983715
3131313,3162722
31314,1284702
31315,31606
31315554,51989285
3131723,24287
3131741,18943230
31319734,51992563
31319741,51992570
31319748,51992576
31319757,51992585
3132147,2180358
31324977,51996448
31324979,51996450
31325383,51996766
31327371,51998532
313329,304222
313332,452172
313335,304228
313356,2286863
3133562,3164977
313359,304252
313375,304268
3133752,3165167
313438,1405933
31363722,52048370
31371293,52060153
31371469,52060153
31371493,52060322
31371505,52060329
3137188,3168612
31374648,52063941
313784,304665
313788,1049459
3137945,259783
31379521,52070230
3138967,2441994
31390096,48815970
31394788,52087934
31409133,23738606
314131,304978
3141571,3173018
31420741,52112327
314229,18358819
31423177,49298146
31423286,52114985
31423413,52115115
31423417,52115119
31423544,52115177
31423547,52115181
31423550,52115183
31423555,52115186
31423563,52115193
31423617,52115241
31423675,52115290
31423676,52115291
31423679,52115293
31423680,52115294
31423681,52115295
31423683,52115297
314270,305116
314273,305119
3143,6992
3143104,2180358
3143473,3174940
314404,305243
314420,305258
31447896,52149668
31448946,52151767
31449215,52151767
31449225,52152074
31450790,52153651
31450854,52153699
31450935,52153772
31456,866909
31456756,52161728
31456757,25420253
3146,6993
3147011,3178502
31481,31724
31482,31725
31483,1369458
31484,31727
3148490,3180021
31486,31729
31488,31731
31491773,52183087
3149701,3181237
31498499,52188663
3149934,3181469
3150,121
3150003,3181538
3151,6997
315125,305961
3152165,3183711
31522122,52206885
3152463,3184010
3154081,18014786
3155707,2564478
3156,1733579
315608,306440
31563,31798
315738,306570
3157785,3189493
3157876,3189584
3157940,3189648
31579907,52270556
31579908,52270557
31579909,52270558
31579986,46116278
315825,2702569
315826,306657
315828,863308
315849,306680
315851,2988976
315858,306689
315862,1676914
315882,306713
315885,306716
3160821,3192544
316113,306943
31620951,52297983
31620952,52297984
31625792,52307882
31625793,52307883
31625794,52307884
31625795,52307886
31626023,52308315
3163259,3195091
316418,307244
31646,2379261
31647,2379261
31648,10375958
31649,2379261
31652,31879
316569,2497143
316573,307396
316574,307397
316575,266965
3166990,3198871
3167371,3199274
3168029,3200099
316804,2799480
316805,1235255
316808,307629
316891,307712
316892,2980817
316896,1925517
316904,307725
31702735,52384448
31706497,52389099
31706500,18620713
31707318,52390196
3171136,3203269
3171606,3203742
3172655,3205092
3173438,3205888
3173439,3205889
31743004,52412004
31743096,52412076
31744,31965
317505,1109541
317520,1059917
317717,308512
317813,308607
317862,1527769
317872,308665
317970,308760
318006,308796
3181192,3213906
318426,781906
3184990,3217852
31851108,52521615
31852012,52522627
31852013,52522629
31852015,52522629
31857973,46914475
31862015,52529898
318634,2933942
3186693,3219604
3186807,3010381
3189412,3222358
3191438,25246
3191536,3025815
3192561,3290453
3192597,3225636
31932151,57997938
31933002,52587947
31934016,52588915
31934478,52589332
31934485,52589334
31934705,52589535
31934706,52589536
31934708,52589538
31934710,52589540
319382,2962085
31939796,52596604
31939800,52596608
31939807,52596615
31939812,52596619
319434,2310346
3194431,3227483
31944713,52603383
31944799,52603463
31944805,52603469
31944949,52603605
3194650,3227710
31952702,52613182
3195416,3228494
31964,1703722
3198720,3231917
3199008,3232220
319975,310736
319976,1550630
3199926,3233143
3200616,41823
320100,2105973
320105,1994421
3201470,1194788
3201498,1194765
320154,672428
320220,1137763
32024917,52666155
3203897,3237225
32049038,52688617
32050089,52689581
3207059,121054
320749,311486
3207566,3241076
32077540,52726255
32078585,52727437
32079970,52729322
32080175,52729534
32080176,52729535
3209002,3242539
3209610,3243193
321113,311847
321171,311904
3214170,3142591
32144658,52779289
3215096,3248936
321578,797298
321588,3014291
3216938,3250877
3216941,3250880
3216945,1857996
3217358,3251297
321771,578983
32179015,52816132
32181661,52819425
32184,32384
32188541,52828531
32191862,52832741
32198,74395
32198259,52841464
321985,312700
32201,32401
3220310,1857999
3220318,3254324
3220324,3254330
32204328,52849973
32204620,52850117
3220999,3255025
3221002,3255028
32210943,52854602
322343,1015554
322351,816361
322352,816361
32240,1754273
3224268,3258361
3225153,3259257
3226235,3260386
32284101,52911713
32284102,52911714
32287756,52915286
32287850,52915377
322920,1736573
32295581,52923162
32300,32492
3230059,3264447
3231457,3265864
323152,694825
32319716,52951131
32319718,52951133
32319979,52951392
32319991,52951401
32322210,52954419
3232441,3266877
3232495,3266931
3232674,3267110
32333016,52969305
32333137,52969413
32333161,52969433
32333169,52969441
32333170,52969442
32333249,43059382
32333260,52969506
32333273,52969517
32333285,52969524
32333287,52969525
32333289,52969526
32333291,52969527
32333298,52969531
32333301,52969532
32333304,52969533
32333317,52969541
32336836,52974002
32337619,52974642
3233796,3268249
3234424,3268899
3234580,3269055
323547,314252
323548,2169700
3236177,3270669
3236223,3270724
3237364,3272006
32374,32564
3238642,3273289
3238812,3273459
3238816,3273463
323888,314591
3240053,3274738
3240575,359486
3241010,3275711
3241368,2180358
3241897,3276604
32425,32607
324277,984147
324377,2998976
324378,3017146
324379,1893213
32440,32612
32450,359548
324528,315223
3246729,497745
3246957,3281723
32470600,52849700
